   NAME            RA               DEC                   LII                 BII                 FLUX_8GHZ            FLUX_8GHZ_ERR         BZCAT_NAME       OTHER_NAME     
  1105-680 ,   166.802897     ,  -68.3474240     ,    293.79663086     ,   -7.5808305740     ,    1.0369999409     ,   0.55699998140     ,                 ,                 , 
  1619-680 ,   246.076821     ,  -68.1534710     ,    320.98858643     ,   -13.423878670     ,    1.2920000553     ,   0.26899999380     ,  5BZQJ1624-6809 ,  5BZQJ1624-6809 , 
  1240-679 ,   190.938418     ,  -68.1842870     ,    302.51028442     ,   -5.5892634392     ,   0.21699999273     ,   0.32000001520E-01 ,                 ,                 , 
  1420-679 ,   216.231489     ,  -68.1328040     ,    311.77633667     ,   -7.1784663200     ,    1.7230000496     ,   0.29600000381     ,                 ,   3FGL J1424.6- , 
  1857-678 ,   285.755136     ,  -67.8266270     ,    327.90002441     ,   -26.529067993     ,   0.17399999499     ,   0.30999999493E-01 ,  5BZQJ1903-6749 ,  5BZQJ1903-6749 , 
  0526-678 ,   81.6470320     ,  -67.8190150     ,    278.09048462     ,   -32.962478638     ,   0.19200000167     ,   0.29999999329E-01 ,                 ,                 , 
  1145-676 ,   176.889165     ,  -67.8949360     ,    297.24768066     ,   -5.9820790291     ,   0.44600000978     ,   0.64999997616E-01 ,  5BZQJ1147-6753 ,  5BZQJ1147-6753 , 
  0515-674 ,   78.9063950     ,  -67.3577310     ,    277.74221802     ,   -34.067008972     ,   0.21999999881     ,   0.48000000417E-01 ,                 ,                 , 
  2303-673 ,   346.714836     ,  -67.1120310     ,    317.32760620     ,   -47.352607727     ,   0.42500001192     ,   0.15199999511     ,                 ,                 , 
  1249-673 ,   193.180050     ,  -67.6274300     ,    303.35534668     ,   -5.0299906731     ,   0.54600000381     ,   0.79000003636E-01 ,                 ,                 , 
  0743-673 ,   115.881715     ,  -67.4404300     ,    279.59796143     ,   -20.164218903     ,    1.5210000277     ,   0.19300000370     ,  5BZQJ0743-6726 ,  5BZQJ0743-6726 , 
  1148-671 ,   177.805944     ,  -67.4697480     ,    297.49017334     ,   -5.4883604050     ,   0.78799998760     ,   0.44299998879     ,                 ,                 , 
  0628-671 ,   97.1650330     ,  -67.2131680     ,    277.33166504     ,   -27.049428940     ,   0.20299999416     ,   0.23299999535     ,                 ,                 , 
  0644-671 ,   101.116850     ,  -67.2159330     ,    277.58935547     ,   -25.536756516     ,   0.27799999714     ,   0.20100000501     ,                 ,  3FGL J0644.3-6 , 
  0355-669 ,   58.9495140     ,  -66.7593940     ,    280.43966675     ,   -41.538211823     ,   0.23499999940     ,   0.21999999881     ,                 ,                 , 
  0424-668 ,   66.2781930     ,  -66.7806300     ,    278.78085327     ,   -38.941299438     ,   0.16400000453     ,   0.52999999374E-01 ,                 ,                 , 
  0159-668 ,   30.2822670     ,  -66.6368520     ,    292.16687012     ,   -49.221920013     ,   0.28099998832     ,   0.57000000030E-01 ,                 ,   3FGL J0200.9- , 
  1304-668 ,   197.072399     ,  -67.1181190     ,    304.87924194     ,   -4.5883574486     ,   0.19300000370     ,   0.32999999821E-01 ,                 ,  3FGL J1308.1-6 , 
  0110-668 ,   18.0788040     ,  -66.5792190     ,    299.34939575     ,   -50.655601501     ,   0.25000000000     ,   0.10300000012     ,  5BZQJ0112-6634 ,  5BZQJ0112-6634 , 
  1022-665 ,   155.931388     ,  -66.7801990     ,    289.35751343     ,   -8.0994491577     ,   0.43399998546     ,   0.30199998617     ,                 ,                 , 
